IID	Population	Super_Population	sex	sim_age	PC1	PC2	PC3	PC4	PC5	sim_pheno_dict	sim_pheno_quant	score1	score2	score3
HG03899	STU	SAS	1	77	-0.00915962	0.00766659	-0.0375198	0.0252404	-0.0012542	0	-0.369460710143444	-0.12318143074	-0.804360056	-1.4072073116
HG03900	STU	SAS	1	70	-0.008666	0.00801508	-0.0363432	0.0246773	-0.00369566	1	1.60636377346944	-0.043465222946	-0.687111024	-1.2819561484
HG03902	BEB	SAS	1	59	-0.00932462	0.00427332	-0.0304458	0.0197779	-0.00493018	0	0.175200044090209	-0.081221028518	-0.852735112	0.3739236044
HG03905	BEB	SAS	1	61	-0.00956225	0.00366926	-0.0296691	0.0196147	-0.00638973	0	-1.72864620719164	-0.23695836296	-0.705168836	-1.451079769
HG03907	BEB	SAS	2	63	-0.00953336	0.00373624	-0.0321548	0.0214277	-0.00561203	0	0.201335766382749	-0.1474700752	-0.835890868	-1.8605133834
HG03908	BEB	SAS	1	27	-0.00923398	0.00464599	-0.0318149	0.0208518	-0.00484309	0	-0.687668786991879	-0.12126317554	-0.8187093	-1.0276660876
HG03910	BEB	SAS	2	71	-0.00987746	0.00307539	-0.0302804	0.0194877	-0.00595935	0	-0.217871530735623	-0.17916840104	-0.834322012	-0.9220510002
HG03911	BEB	SAS	1	44	-0.00943602	0.00428994	-0.0315675	0.0207381	-0.00443526	0	1.1473786292841	-0.2095273136	-0.63240266	-0.34425131208
HG03913	BEB	SAS	2	69	-0.00967578	0.00413541	-0.0308432	0.0208391	-0.00570506	0	-1.15991069053056	-0.036505490198	-0.758394172	-2.1419957942
HG03914	BEB	SAS	1	26	-0.00959688	0.00356525	-0.0307882	0.0204965	-0.00642239	0	-0.0554153127414911	-0.18132812082	-0.857335892	-2.1767764094
HG03916	BEB	SAS	2	42	-0.00972148	0.00307394	-0.0312489	0.0200056	-0.00408251	1	1.45005954302172	-0.04385316482	-0.6876719	-0.8266090508
HG03917	BEB	SAS	1	56	-0.00935813	0.00263259	-0.030955	0.0195596	-0.00535863	0	-0.506951353287303	-0.14735985966	-0.884200056	-1.3200702258
HG03919	BEB	SAS	2	74	-0.00887519	0.00753506	-0.0315623	0.0207982	-0.00351204	1	2.3465455804834	-0.013194146282	-0.562075596	-0.54362370282
HG03920	BEB	SAS	1	31	-0.00952556	0.00418636	-0.0319894	0.0206936	-0.00530155	0	0.463235666763461	-0.13880511454	-0.709047064	-1.9147509248
HG03922	BEB	SAS	2	43	-0.00943052	0.00306085	-0.0303377	0.0195973	-0.00979354	0	0.211764639764631	-0.10734068122	-0.763705528	-1.6213166764
HG03925	BEB	SAS	2	44	-0.00952943	0.00364049	-0.0309044	0.0198052	-0.00609309	0	-0.975313793222599	-0.12615304362	-0.874814864	-1.185970352
HG03926	BEB	SAS	1	54	-0.0095298	0.00234	-0.0290679	0.0186354	-0.00649468	0	-1.1101079046098	-0.20383648984	-0.768248424	-0.18482928214
HG03928	BEB	SAS	2	27	-0.00922233	0.00371468	-0.0317916	0.0211245	-0.00461313	0	-0.0448549572815716	-0.08816654262	-0.651608172	0.8095770424
HG03931	BEB	SAS	2	37	-0.00964296	0.00210894	-0.0304362	0.019661	-0.00626917	0	-0.0982684879509683	-0.16436334106	-0.7880707	-1.892779506
HG03934	BEB	SAS	2	46	-0.00948775	0.00355618	-0.0311928	0.0200544	-0.00459276	0	0.524183578680207	-0.052663509032	-0.70101516	0.10044790108
HG03937	BEB	SAS	2	30	-0.00990175	0.00369851	-0.031514	0.0203569	-0.00425017	0	-0.103860243842405	-0.23649983266	-0.787669504	-1.5656267436
HG03940	BEB	SAS	2	66	-0.00861381	0.00584233	-0.0366919	0.0254933	-0.000202071	1	1.54934873067582	-0.05379443826	-0.688117008	-0.8795157666
HG03941	BEB	SAS	1	68	-0.00861523	0.00560807	-0.0365769	0.0259703	0.00075741	0	-0.294833858576312	-0.1348541819	-0.828473732	-1.0494903478
HG03943	STU	SAS	1	46	-0.00867847	0.00754251	-0.0366224	0.025204	-0.00287216	0	0.860731493019404	-0.09116255436	-0.655630112	-1.212490891
HG03944	STU	SAS	2	50	-0.00866054	0.00739971	-0.0344836	0.0239843	-0.00223215	0	-0.460084630637135	-0.25419657822	-0.898535328	-0.53583837306
HG03945	STU	SAS	2	79	-0.00869821	0.00726358	-0.0345932	0.0229844	-0.00111629	0	-1.31446550520261	-0.34958013536	-0.935108036	-1.4567229814
HG03947	STU	SAS	2	34	-0.00842397	0.00637886	-0.0356031	0.0242675	-0.000451755	0	-0.437102184949546	-0.2153788333	-0.79596488	-2.7633761818
HG03949	STU	SAS	2	28	-0.00870921	0.00686808	-0.0348427	0.0238135	-0.00131628	0	0.472258649807815	-0.20106679856	-0.8220027	-0.647945714
HG03950	STU	SAS	1	46	-0.0085729	0.00666534	-0.0360349	0.0251132	-0.00166189	0	0.621556743250977	-0.14895251628	-0.820621468	-0.32152938442
HG03951	STU	SAS	2	73	-0.00872801	0.00692615	-0.0354077	0.0242933	-0.000392412	0	-0.337207962934681	-0.1662445773	-0.880750968	-2.2645981026
HG03953	STU	SAS	1	74	-0.00867334	0.00734391	-0.0355802	0.0235901	-0.000919287	0	-0.392826991804605	-0.13713337196	-0.728142796	-0.8570516864
HG03955	STU	SAS	2	52	-0.00862474	0.00745931	-0.0356298	0.0243371	-0.000866123	0	0.198780765820921	-0.20511700932	-0.780587696	-0.12154788504
HG03960	ITU	SAS	1	48	-0.00881508	0.00714579	-0.0353213	0.0242578	0.00013632	0	-0.769886176881859	-0.0963628769	-0.757585792	-1.008516275
HG03963	ITU	SAS	1	34	-0.00876047	0.00677127	-0.036044	0.0248938	-0.000864377	0	-1.23774757611084	-0.1936932948	-0.807204356	-1.3877951728
HG03965	ITU	SAS	1	77	-0.00897917	0.00580017	-0.0350704	0.0235325	-0.00238616	0	-1.79947434832523	-0.16617390474	-0.761531884	-0.6479265194
HG03967	ITU	SAS	1	46	-0.00909753	0.00831394	-0.0349054	0.023248	-0.00229599	0	-0.329026219432984	-0.17195895858	-0.842160304	-2.2544313628
HG03968	ITU	SAS	2	28	-0.00869145	0.00801572	-0.036099	0.0244354	1.50514e-05	0	-1.25212855950249	-0.22281796158	-0.845739132	-0.9175530656
HG03969	ITU	SAS	1	58	-0.00882105	0.00784779	-0.0354122	0.024554	-0.000755407	0	-1.10194404428684	-0.09779147222	-0.556562644	-1.8077218352
HG03971	ITU	SAS	1	77	-0.00868842	0.00799231	-0.034401	0.0239463	-0.00238223	0	-0.492038589012416	-0.23270875462	-0.69638444	-1.446760984
HG03973	ITU	SAS	2	24	-0.00890745	0.00805016	-0.035433	0.0240138	-0.00128399	0	0.159601405312809	-0.20135706086	-0.849649296	-1.0722807362
HG03974	ITU	SAS	1	46	-0.00879054	0.00830638	-0.0358732	0.0241787	-0.000875826	0	-1.63179615103426	-0.22907080046	-0.8552361	-0.54914406978
HG03976	ITU	SAS	1	29	-0.00881685	0.00742467	-0.0352814	0.0242436	-0.00192107	0	-0.0470325003905593	-0.079856795708	-0.745971068	-0.51841927356
HG03977	ITU	SAS	2	62	-0.00843832	0.00416638	-0.038186	0.0267381	0.00263103	0	0.228299738322342	-0.19719831724	-0.817615492	-1.589824736
HG03978	ITU	SAS	1	53	-0.0087656	0.00610735	-0.0364629	0.0248919	-0.00316797	0	0.0359596905695757	-0.23414155664	-0.778721436	-1.0966642764
HG03985	STU	SAS	1	78	-0.00847407	0.00590542	-0.0362835	0.0259025	-0.000458191	0	0.195012852821808	-0.17217770698	-0.770100712	-1.9521292092
HG03986	STU	SAS	2	50	-0.00873421	0.00758931	-0.035663	0.0244068	-0.00349333	0	-0.20596206889483	-0.20312387486	-0.796607592	0.8902199552
HG03989	STU	SAS	2	72	-0.00876926	0.00715755	-0.03499	0.0240834	-0.00182432	0	-0.229501400850181	-0.29731020518	-0.95894826	-1.565287639
HG03990	STU	SAS	1	43	-0.00856167	0.0061908	-0.0350407	0.024385	-0.000859976	0	0.178345617195813	-0.24876152182	-0.733537984	-1.9857581484
HG03991	STU	SAS	1	74	-0.00878856	0.00713246	-0.0356781	0.0245553	-0.000930528	0	-0.518222434043743	-0.26107369138	-0.883507444	-1.7025738164
HG03995	STU	SAS	2	52	-0.00875507	0.00684387	-0.0358821	0.0245482	-0.000394465	0	-1.16220935164077	-0.26858601624	-0.809146464	-1.531153242
HG03998	STU	SAS	1	28	-0.00860932	0.00739973	-0.0359214	0.0252592	-0.00125815	0	-1.28207584316917	-0.10947263678	-0.76321052	-1.6612222498
HG03999	STU	SAS	1	37	-0.00871991	0.00673011	-0.0360255	0.0247612	-0.00031198	0	-0.14557407351569	-0.17928871266	-0.809998756	-1.7269573566
HG04001	ITU	SAS	2	72	-0.0087382	0.00675742	-0.0337389	0.023415	0.000199242	0	-1.1864016209318	-0.24833916914	-0.7707554	-2.6741532828
HG04002	ITU	SAS	1	61	-0.0089735	0.00729002	-0.0349676	0.0231488	-0.00119866	0	-0.461774898502663	-0.08514024264	-0.570229256	-1.5615254974
HG04003	STU	SAS	1	62	-0.00945115	0.0108099	-0.0313556	0.0210157	-0.00630492	0	-0.746296507517017	-0.13610693716	-0.835992664	-1.6730717162
HG04006	STU	SAS	1	60	-0.00859171	0.00605774	-0.0368873	0.0258572	-0.00193339	0	0.514200800173147	-0.030073950702	-0.569995724	-1.8167496954
HG04014	ITU	SAS	2	22	-0.00883843	0.00574407	-0.0343833	0.0227668	-0.00188421	0	0.339315319307376	-0.1648984333	-0.743773472	-2.092787238
HG04015	ITU	SAS	1	67	-0.00866589	0.00706129	-0.0352399	0.0238576	2.94498e-06	1	1.62370570465061	-0.12806540944	-0.800859072	-1.7617379718
HG04017	ITU	SAS	1	40	-0.00881167	0.00702688	-0.0400267	0.0281459	0.00413493	0	-0.0105673337758756	-0.15001260468	-0.753096788	-1.4611057484
HG04018	ITU	SAS	2	48	-0.00868905	0.00829736	-0.0359396	0.0241894	-0.00124011	0	-0.879526621077025	-0.1784398006	-0.871315876	0.13625542738
HG04019	ITU	SAS	1	67	-0.00899065	0.00853706	-0.0351064	0.0242636	0.00103345	0	-1.71714851326843	-0.23849549114	-0.772859184	-1.6368579042
HG04020	ITU	SAS	1	25	-0.00902784	0.00788822	-0.031552	0.0207777	-0.00319124	0	-0.0642362939854877	-0.09007133638	-0.693039144	-0.7400605994
HG04022	ITU	SAS	1	26	-0.0084987	0.00770584	-0.0352299	0.0243812	-0.000445781	0	0.971200448952132	-0.023373771344	-0.694152912	-0.9271759584
HG04023	ITU	SAS	1	33	-0.00898906	0.00663391	-0.0404089	0.0293769	0.00346507	0	-0.0967775450175951	-0.2479092444	-0.7590788	-1.696770649
HG04025	ITU	SAS	2	59	-0.00874458	0.00683302	-0.0398527	0.0281312	0.00413073	0	0.96933612286461	-0.2069107462	-0.726472144	-0.7229070252
HG04026	ITU	SAS	2	71	-0.00859451	0.00643143	-0.0414084	0.0295215	0.00425507	0	-0.819564386460455	-0.12454019484	-0.586049552	-1.1560971562
HG04029	STU	SAS	2	56	-0.00888791	0.00724676	-0.03426	0.0235332	-0.00195655	0	1.22087904940113	-0.14717728888	-0.72446816	-1.211851071
HG04033	STU	SAS	1	72	-0.00852711	0.00645105	-0.035643	0.0244584	0.000762408	0	-0.0463299183332617	-0.23537243706	-0.655352668	-0.2922985679
HG04035	STU	SAS	2	32	-0.0087904	0.00767904	-0.0354204	0.0234947	-0.00220778	1	1.57634761902365	-0.03317992558	-0.660560232	0.15579425054
HG04038	STU	SAS	2	35	-0.00877749	0.00656263	-0.0352741	0.0243109	-3.36101e-06	1	1.41952393662231	-0.18368723818	-0.710418316	-0.46668982656
HG04039	STU	SAS	1	21	-0.00842629	0.00631513	-0.0350554	0.0244102	-0.00138116	0	-0.620380473411582	-0.25875243432	-0.84293076	-1.8759970274
HG04042	STU	SAS	2	27	-0.00873271	0.00693308	-0.0350288	0.0237641	-0.000642749	0	-0.164952119254797	-0.10525415802	-0.637598248	-1.5060467052
HG04047	STU	SAS	2	76	-0.00872432	0.00669353	-0.0361656	0.0254756	-0.000710625	0	-0.51991456271923	-0.15823165514	-0.775699492	-1.8185667842
HG04054	ITU	SAS	2	63	-0.00896987	0.00639441	-0.0390414	0.0276545	0.00414344	0	0.687701314424549	-0.1588491987	-0.791425976	-1.1307922752
HG04056	ITU	SAS	1	23	-0.00883583	0.00735638	-0.0399898	0.0285983	0.00411609	0	-0.0662128062364663	-0.23354168122	-0.769406104	-0.7827301952
HG04059	ITU	SAS	2	38	-0.0087677	0.00818541	-0.0343495	0.0233792	-0.00269074	0	0.58985188508892	-0.21074641526	-0.948674848	-1.3765151462
HG04060	ITU	SAS	1	75	-0.00935873	0.00977004	-0.0315568	0.0219806	-0.0044275	0	0.649892914975637	-0.1868069269	-0.785669512	-0.13175557332
HG04061	ITU	SAS	1	20	-0.00844842	0.00402907	-0.0375653	0.0269413	0.00177082	0	1.1400776360472	-0.12977080562	-0.747907188	-0.63155736452
HG04062	ITU	SAS	2	24	-0.00840105	0.00491687	-0.0371717	0.0261322	0.00109116	0	-0.297035068225677	-0.16833783122	-0.872697108	-2.6169085874
HG04063	ITU	SAS	2	62	-0.00868941	0.00676948	-0.0397139	0.0281722	0.00442974	0	-1.04756194221037	-0.14757860806	-0.663023296	-0.7093492394
HG04070	ITU	SAS	2	49	-0.00889609	0.00706021	-0.0352305	0.0231536	-0.00228371	0	-1.45184581563952	-0.19280399842	-0.762188568	-1.6350216208
HG04075	STU	SAS	2	59	-0.00895389	0.00698133	-0.0362801	0.0237779	-0.00193109	0	0.969015247490657	-0.13633578164	-0.769066784	-2.0928384236
HG04076	ITU	SAS	2	54	-0.00885302	0.00734781	-0.0346196	0.0240333	-0.000560264	0	0.670866858007728	-0.16533256474	-0.691268692	-1.77646023
HG04080	ITU	SAS	1	60	-0.00918351	0.00967041	-0.0316795	0.0221419	-0.00416705	0	-0.867538742269169	-0.05430891767	-0.656190988	-1.120036901
HG04090	ITU	SAS	2	65	-0.00896607	0.00808083	-0.0352359	0.0244407	-0.000458187	0	-1.01846093616033	-0.18390935194	-0.821489728	-1.3412674624
HG04093	ITU	SAS	1	77	-0.00888339	0.0081069	-0.0353839	0.0237718	7.65764e-05	0	-0.519391747980245	-0.015572698596	-0.751809368	-2.5870289934
HG04094	ITU	SAS	1	31	-0.00888001	0.00695369	-0.0351134	0.024688	-0.000112035	0	1.28139497242958	-0.044962808146	-0.545632548	-1.5368092508
HG04096	ITU	SAS	1	78	-0.00900065	0.00696579	-0.0400304	0.0278002	0.00263409	0	-0.436416589500887	-0.068034622564	-0.737595852	-0.52647076844
HG04098	ITU	SAS	1	47	-0.00896384	0.00709822	-0.0357321	0.0241062	-0.000471414	0	-0.734112766995031	-0.18000132764	-0.886537372	-1.7610533644
HG04099	STU	SAS	2	27	-0.00869461	0.00709642	-0.0344778	0.0240528	0.000192059	0	0.925916855294561	-0.0998207843	-0.715542048	-0.8586576346
HG04100	STU	SAS	1	75	-0.00862438	0.00627255	-0.0352837	0.0238452	-0.000861809	0	-2.34184344769844	-0.16914551762	-0.7720528	-0.30901322558
HG04106	STU	SAS	2	32	-0.00882522	0.00789735	-0.0353705	0.0241047	-0.00296177	0	0.541777432296195	-0.1824235455	-1.00168262	-1.3968486258
HG04107	STU	SAS	1	23	-0.00858478	0.0076511	-0.0367517	0.0244637	-0.00139378	0	-0.0119992927402073	-0.19763329002	-0.786968908	-0.45115179786
HG04118	ITU	SAS	2	68	-0.00889105	0.00777299	-0.0361208	0.0238241	-0.000622901	0	-1.89111064927829	-0.16993048784	-0.70165388	-1.2773174534
HG04131	BEB	SAS	1	47	-0.00966081	0.00331689	-0.0295735	0.0195623	-0.00653928	0	-0.151338237438726	-0.11508016788	-0.722759584	-1.7340785532
HG04134	BEB	SAS	1	43	-0.00950671	0.00332917	-0.0299235	0.0193942	-0.00614528	0	-0.98550125931434	-0.1313626209	-0.821268172	-1.2257863506
HG04140	BEB	SAS	1	41	-0.00982465	0.00184441	-0.030759	0.0205252	-0.00713683	0	0.682275552426258	-0.15001681138	-0.692727768	-1.5322217414
HG04141	BEB	SAS	2	63	-0.00962677	0.00289966	-0.0298948	0.0197286	-0.00627375	0	0.000671167977830178	-0.16675695336	-0.673705888	-1.7659095982
HG04144	BEB	SAS	2	67	-0.00958191	0.00650931	-0.0308058	0.0197886	-0.00604512	0	-1.70374107054324	-0.30665917526	-0.808581596	-1.3783066422
HG04146	BEB	SAS	1	47	-0.00953259	0.00306959	-0.0300629	0.0200101	-0.00554884	0	-0.406651323064415	-0.3009094577	-0.898385628	-0.38772068288
HG04152	BEB	SAS	1	73	-0.00984546	0.00289394	-0.0313528	0.0199738	-0.00587848	0	-1.80278506857222	-0.15154805018	-0.775130632	-2.5902536862
HG04153	BEB	SAS	2	56	-0.00946486	0.0035561	-0.0312387	0.0195936	-0.00597691	0	0.325486834365752	-0.32138430794	-0.907543276	-2.349610986
HG04155	BEB	SAS	1	80	-0.00950067	0.00307042	-0.0311917	0.0201469	-0.00640029	0	-1.96701490842776	-0.2603148027	-0.936561124	-1.6580871318
HG04156	BEB	SAS	2	26	-0.00956547	0.00392394	-0.0308542	0.0195432	-0.00417518	0	0.152650520943248	-0.11648941238	-0.898800796	-2.0175699988
HG04158	BEB	SAS	1	61	-0.00943399	0.00315459	-0.0297629	0.019512	-0.00455925	0	-1.77172333425363	-0.10927071518	-0.737623796	-0.4603376936
HG04159	BEB	SAS	2	32	-0.00946747	0.00392395	-0.0314533	0.0203755	-0.00483893	0	0.550705555279129	-0.1471293325	-0.65231276	-1.4101696782
HG04161	BEB	SAS	1	30	-0.0095481	0.00179247	-0.0304021	0.0193238	-0.00667815	0	-0.724938038638185	-0.19201818686	-0.844571472	-1.860436605
HG04162	BEB	SAS	2	75	-0.00980317	0.00161313	-0.0299976	0.0190153	-0.00810938	0	-0.836271207963356	-0.064334661646	-0.701140908	-0.58356766542
HG04164	BEB	SAS	1	38	-0.00930082	0.00391597	-0.0311934	0.0196377	-0.00625979	0	-0.47249234155462	-0.10699993852	-0.752238508	-0.8245424322
HG04171	BEB	SAS	2	20	-0.00935194	0.00366699	-0.0312547	0.0205453	-0.00474565	0	0.786435788353229	-0.11958975028	-0.817966788	-1.150172423
HG04173	BEB	SAS	1	26	-0.00921814	0.00349218	-0.0313743	0.0208028	-0.00433699	0	0.272198049298735	-0.1011038278	-0.562131484	-1.2235021932
HG04176	BEB	SAS	1	73	-0.00960802	0.0034896	-0.0315971	0.0197867	-0.00542156	0	-3.0120950997803	-0.32540423046	-0.824310076	-0.7716677074
HG04177	BEB	SAS	2	79	-0.00992096	0.00326403	-0.030059	0.0194123	-0.00798196	0	-0.692328485400581	-0.26528039138	-0.81458756	-1.0889288526
HG04180	BEB	SAS	2	22	-0.00925654	0.00479292	-0.0321561	0.0209166	-0.00786196	0	0.194412490544286	-0.12441483518	-0.627025436	-1.8250481608
HG04182	BEB	SAS	1	28	-0.00963547	0.00327224	-0.0305585	0.0205497	-0.00509851	0	0.963427011590229	-0.078263718418	-0.623917664	-1.0795554896
HG04183	BEB	SAS	2	41	-0.00958907	0.00309373	-0.0294769	0.0196028	-0.00583575	0	0.417967991665847	-0.16716752728	-0.67912902	-1.0582046962
HG04185	BEB	SAS	1	63	-0.00887226	0.00602135	-0.0357145	0.0255303	0.000941502	0	-0.204314884764827	-0.2012359079	-0.732569924	-1.7463630972
HG04186	BEB	SAS	2	44	-0.00895703	0.00605703	-0.0367537	0.0256602	0.00183875	0	-0.176875620229643	-0.073400773218	-0.617255016	-3.189534691
HG04188	BEB	SAS	1	21	-0.00964188	0.00334376	-0.0311988	0.0206922	-0.00472931	0	1.12541228339086	-0.17473201522	-0.811168412	-1.0093032536
HG04189	BEB	SAS	2	29	-0.00928987	0.00336007	-0.0314411	0.0201299	-0.0041205	0	1.24921041942317	-0.19971897188	-0.844469676	-2.6211761868
HG04194	BEB	SAS	1	46	-0.00946204	0.00423658	-0.0313975	0.0198003	-0.00559192	0	-0.171964261280541	-0.16466033408	-0.782258348	0.0868619632
HG04195	BEB	SAS	2	34	-0.00973386	0.00307044	-0.0298222	0.0191005	-0.00500383	0	-0.273028696354823	-0.25756951028	-0.8483998	0.7911246336
HG04198	ITU	SAS	1	56	-0.00900693	0.00842278	-0.0352389	0.0231054	-0.00175592	0	-1.41433210305554	-0.22290798496	-0.76259176	-0.8756768466
HG04200	ITU	SAS	2	52	-0.00875072	0.00866857	-0.0355466	0.0234674	-0.00180843	0	0.414700308175719	-0.14545758992	-0.697717768	-1.8177478146
HG04202	ITU	SAS	2	44	-0.00895142	0.00701825	-0.0359697	0.0248836	0.00021493	1	1.61022301216145	-0.061464850906	-0.643965488	0.56349139346
HG04206	ITU	SAS	1	37	-0.00864618	0.00869704	-0.035158	0.023128	-0.00347152	0	0.80170927354211	-0.20308180786	-0.853561456	-1.1327501244
HG04209	ITU	SAS	2	29	-0.00869436	0.00713245	-0.0355356	0.0244682	-0.00118404	0	-0.664592473840496	-0.1835046674	-0.894134148	-0.7318325142
HG04210	STU	SAS	1	56	-0.00887391	0.00668289	-0.0366226	0.024394	2.46964e-05	0	-0.825071079751377	-0.17817225448	-0.89672296	-0.61609995314
HG04211	ITU	SAS	1	23	-0.00890835	0.00837723	-0.0363463	0.0246968	0.000385801	0	1.19338556429395	-0.042984144734	-0.796411984	-1.807843401
HG04212	ITU	SAS	2	44	-0.00887317	0.00843458	-0.0363853	0.0249187	-0.000512906	0	-0.62187260087613	-0.064831052246	-0.716560008	-0.18294245296
HG04214	ITU	SAS	2	44	-0.00893252	0.00902484	-0.0353343	0.0229912	-0.00168635	0	0.70354743597815	-0.12376616204	-0.749561872	-2.4861613704
HG04216	ITU	SAS	2	77	-0.0086888	0.0075059	-0.0349683	0.0232998	-0.00231602	0	-0.592236847154375	-0.16160122184	-0.636847752	-1.5778792966
HG04219	ITU	SAS	1	49	-0.00892479	0.00777781	-0.0348211	0.0233818	-0.000105427	0	-2.29422369676189	-0.33364683844	-0.90735166	-1.1168250046
HG04222	ITU	SAS	1	26	-0.0085952	0.00675084	-0.0362321	0.0244877	0.000178529	0	-0.396281291985268	-0.062982207596	-0.696248712	-1.002405994
HG04225	ITU	SAS	1	50	-0.00895915	0.0082958	-0.0358195	0.0238167	-0.00162414	0	0.0204235165707947	-0.077390323364	-0.772156592	-1.1774479496
HG04227	STU	SAS	2	46	-0.00884705	0.00465033	-0.0357603	0.023306	-0.00242363	0	-0.584526851713845	-0.26757809092	-0.741707612	-2.5261309258
HG04229	STU	SAS	1	67	-0.00849922	0.00645974	-0.0349459	0.0236957	-0.00177633	0	0.185472655195772	-0.15395933062	-0.773960976	-1.6419508714
HG04235	ITU	SAS	1	46	-0.00887218	0.00745381	-0.0348425	0.023218	-0.000445103	0	-0.900306092966706	-0.20919834966	-0.82026618	-0.811579679
HG04238	ITU	SAS	1	66	-0.00900777	0.00733293	-0.0356096	0.0240652	-0.000884062	0	-1.23013393836976	-0.0991813659	-0.761915116	0.09192677832
HG04239	ITU	SAS	1	76	-0.00868293	0.00698267	-0.0363032	0.024446	-0.00108494	0	-1.66334993099273	-0.18617003252	-0.778402076	-0.72811516
HG04301	GBR	EUR	2	77	-0.0109897	0.0254737	0.000687167	-0.0129932	-0.0395871	0	-0.837910930913943	-0.09019837872	-0.969884344	-2.3076579886
HG04302	GBR	EUR	1	21	-0.0109042	0.0252032	0.000486588	-0.0122022	-0.0393445	0	0.75929867573121	-0.074821544076	-0.711278592	-1.929473183
HG04303	GBR	EUR	2	75	-0.0109771	0.0253595	0.000654589	-0.0130621	-0.0371933	0	-0.581552492168737	0.040887188918	-0.600893804	-1.687397286
NA06984	CEU	EUR	1	55	-0.012353	0.0255854	0.00867504	-0.0220765	-0.00136898	0	1.00030342831583	-0.098773316	-0.888243952	-4.0074293934
NA06985	CEU	EUR	2	51	-0.011861	0.0256878	0.0076355	-0.021375	-0.00228941	0	0.983302296222501	0.10294299704	-0.77228234	-1.9182315456
NA06986	CEU	EUR	1	35	-0.0116986	0.0256582	0.00770394	-0.0211554	-0.00298089	0	0.487034331007441	0.0062076673354	-0.774493908	-1.7682577376
NA06989	CEU	EUR	2	42	-0.0124626	0.0257944	0.00833283	-0.0230371	-0.00156429	0	0.553062869194707	-0.030282014084	-0.735553944	-3.3864520924
NA06994	CEU	EUR	1	52	-0.012264	0.0255525	0.00781748	-0.0214521	-0.00206698	0	0.263704706529578	0.05306078978	-0.767649624	-3.0942718912
NA07000	CEU	EUR	2	37	-0.0122408	0.0257625	0.00758243	-0.0220702	-0.003673	0	0.0607118465418033	-0.014615253676	-0.742747528	-1.4777666612
NA07037	CEU	EUR	2	74	-0.0119503	0.0256616	0.00742702	-0.0212743	-0.00381491	0	-0.103060542002297	-0.13387906884	-0.861208132	-1.5495096778
NA07048	CEU	EUR	1	58	-0.0118855	0.0252846	0.00776831	-0.0217185	-0.000431977	0	-0.51349343532721	-0.11604686754	-0.75262174	-2.2983358112
NA07051	CEU	EUR	1	30	-0.0121793	0.0251891	0.00790661	-0.0217081	0.000890695	0	0.707357511119987	-0.09524726006	-0.83331004	-1.1069909712
NA07056	CEU	EUR	2	39	-0.0120903	0.0253996	0.00763992	-0.0210509	-0.00291041	0	0.127181892104442	-0.003823553764	-0.747587828	-1.9413482422
NA07347	CEU	EUR	1	27	-0.0119484	0.0263457	0.0079016	-0.0218827	-0.00329459	0	0.805932104509285	-0.017573320982	-0.678294692	-2.4647977806
NA07357	CEU	EUR	1	69	-0.0122384	0.025288	0.00776294	-0.0212866	-0.00178872	0	0.158539513219773	-0.077004737242	-0.796709388	-2.9197417916
NA10847	CEU	EUR	2	21	-0.0121112	0.0261898	0.00794245	-0.0220346	-0.00453643	0	1.06128996337243	0.17183780562	-0.672640024	-1.4453661764
NA10851	CEU	EUR	1	80	-0.0123246	0.0256597	0.00776748	-0.021926	-0.00288488	0	-0.553963587053264	-0.10153627656	-0.818493732	-1.4681693612
NA11829	CEU	EUR	1	40	-0.012175	0.0258224	0.00859368	-0.0219654	-0.00359741	0	1.00843639859014	-0.00411246992	-0.759493968	-1.8857286896
